Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
9124,231263,1231263,10000.0,2025-12-28,1
9125,231272,1231272,10000.0,2025-10-14,1
9126,231288,1231288,10000.0,2025-01-27,1
9127,231363,1231363,10000.0,2025-01-20,1
9128,231389,1231389,10000.0,2025-03-28,1
9129,231398,1231398,10000.0,2025-01-20,1
9130,231400,1231400,10000.0,2025-11-28,1
9131,231411,1231411,10000.0,2025-10-21,1
9132,231414,1231414,10000.0,2025-01-13,1
9133,231445,1231445,10000.0,2025-06-28,1
9134,231455,1231455,10000.0,2025-07-28,1
9135,231513,1231513,10000.0,2025-06-28,1
9136,231528,1231528,10000.0,2025-10-21,1
9137,231531,1231531,10000.0,2025-05-14,1
9138,231532,1231532,10000.0,2025-08-21,1
9139,231582,1231582,10000.0,2025-04-14,1
9140,231599,1231599,10000.0,2025-01-27,1
9141,231613,1231613,10000.0,2025-12-28,1
9142,231625,1231625,10000.0,2025-12-07,1
9143,231697,1231697,10000.0,2025-11-21,1
9144,231718,1231718,10000.0,2025-06-21,1
9145,231728,1231728,10000.0,2025-02-20,1
9146,231781,1231781,10000.0,2025-02-27,1
9147,231798,1231798,10000.0,2025-03-07,1
9148,231829,1231829,10000.0,2025-02-06,1
9149,231865,1231865,10000.0,2025-09-07,1
9150,231970,1231970,10000.0,2025-09-14,1
9151,231973,1231973,10000.0,2025-09-14,1
9152,231975,1231975,10000.0,2025-09-21,1
9153,231984,1231984,10000.0,2025-06-07,1
9154,232025,1232025,10000.0,2025-03-28,1
9155,232073,1232073,10000.0,2025-12-28,1
9156,232075,1232075,10000.0,2025-05-21,1
9157,232083,1232083,10000.0,2025-03-07,1
9158,232121,1232121,10000.0,2025-03-14,1
9159,232131,1232131,10000.0,2025-03-28,1
9160,232200,1232200,10000.0,2025-03-28,1
9161,232235,1232235,10000.0,2025-07-07,1
9162,232248,1232248,10000.0,2025-02-06,1
9163,232268,1232268,10000.0,2025-09-28,1
9164,232304,1232304,10000.0,2025-10-21,1
9165,232327,1232327,10000.0,2025-01-20,1
9166,232332,1232332,10000.0,2025-01-13,1
9167,232340,1232340,10000.0,2025-10-28,1
9168,232348,1232348,10000.0,2025-05-14,1
9169,232356,1232356,10000.0,2025-02-20,1
9170,232371,1232371,10000.0,2025-11-28,1
9171,232375,1232375,10000.0,2025-09-07,1
9172,232378,1232378,10000.0,2025-04-14,1
9173,232415,1232415,10000.0,2025-05-28,1
9174,232472,1232472,10000.0,2025-04-14,1
9175,232508,1232508,10000.0,2025-06-07,1
9176,232515,1232515,10000.0,2025-02-27,1
9177,232516,1232516,10000.0,2025-01-06,1
9178,232592,1232592,10000.0,2025-04-14,1
9179,232607,1232607,10000.0,2025-01-27,1
9180,232641,1232641,10000.0,2025-01-13,1
9181,232645,1232645,10000.0,2025-09-07,1
9182,232695,1232695,10000.0,2025-11-21,1
9183,232699,1232699,10000.0,2025-09-14,1
9184,232756,1232756,10000.0,2025-01-06,1
9185,232757,1232757,10000.0,2025-12-14,1
9186,232781,1232781,10000.0,2025-08-21,1
9187,232788,1232788,10000.0,2025-12-21,1
9188,232794,1232794,10000.0,2025-04-07,1
9189,232806,1232806,10000.0,2025-02-06,1
9190,232827,1232827,10000.0,2025-09-28,1
9191,232904,1232904,10000.0,2025-03-07,1
9192,232927,1232927,10000.0,2025-03-28,1
9193,232933,1232933,10000.0,2025-05-21,1
9194,232955,1232955,10000.0,2025-02-06,1
9195,232979,1232979,10000.0,2025-09-14,1
9196,232998,1232998,10000.0,2025-03-21,1
9197,233008,1233008,10000.0,2025-03-07,1
9198,233009,1233009,10000.0,2025-07-21,1
9199,233031,1233031,10000.0,2025-11-28,1
9200,233032,1233032,10000.0,2025-07-28,1
9201,233059,1233059,10000.0,2025-02-06,1
9202,233154,1233154,10000.0,2025-01-06,1
9203,233176,1233176,10000.0,2025-10-07,1
9204,233230,1233230,10000.0,2025-03-28,1
9205,233288,1233288,10000.0,2025-11-07,1
9206,233291,1233291,10000.0,2025-08-28,1
9207,233327,1233327,10000.0,2025-12-28,1
9208,233399,1233399,10000.0,2025-11-14,1
9209,233506,1233506,10000.0,2025-11-07,1
9210,233511,1233511,10000.0,2025-12-14,1
9211,233523,1233523,10000.0,2025-12-14,1
9212,233541,1233541,10000.0,2025-04-14,1
9213,233543,1233543,10000.0,2025-03-28,1
9214,233552,1233552,10000.0,2025-01-20,1
9215,233584,1233584,10000.0,2025-05-28,1
9216,233615,1233615,10000.0,2025-12-28,1
9217,233631,1233631,10000.0,2025-08-14,1
9218,233668,1233668,10000.0,2025-04-21,1
9219,233678,1233678,10000.0,2025-11-21,1
9220,233717,1233717,10000.0,2025-06-28,1
9221,233725,1233725,10000.0,2025-12-07,1
9222,233740,1233740,10000.0,2025-03-07,1
9223,233766,1233766,10000.0,2025-07-28,1
9224,233800,1233800,10000.0,2025-02-20,1
9225,233802,1233802,10000.0,2025-02-06,1
9226,233898,1233898,10000.0,2025-09-14,1
9227,233961,1233961,10000.0,2025-12-28,1
9228,233981,1233981,10000.0,2025-03-07,1
9229,234031,1234031,10000.0,2025-04-07,1
9230,234039,1234039,10000.0,2025-02-06,1
9231,234045,1234045,10000.0,2025-11-07,1
9232,234049,1234049,10000.0,2025-02-20,1
9233,234067,1234067,10000.0,2025-05-14,1
9234,234109,1234109,10000.0,2025-05-07,1
9235,234134,1234134,10000.0,2025-07-21,1
9236,234176,1234176,10000.0,2025-02-06,1
9237,234203,1234203,10000.0,2025-01-20,1
9238,234212,1234212,10000.0,2025-07-28,1
9239,234267,1234267,10000.0,2025-01-13,1
9240,234279,1234279,10000.0,2025-01-27,1
9241,234343,1234343,10000.0,2025-08-28,1
9242,234362,1234362,10000.0,2025-01-13,1
9243,234364,1234364,10000.0,2025-04-28,1
9244,234377,1234377,10000.0,2025-11-21,1
9245,234393,1234393,10000.0,2025-04-21,1
9246,234455,1234455,10000.0,2025-01-06,1
9247,234496,1234496,10000.0,2025-07-21,1
9248,234546,1234546,10000.0,2025-01-13,1
9249,234563,1234563,10000.0,2025-07-21,1
9250,234603,1234603,10000.0,2025-03-07,1
9251,234608,1234608,10000.0,2025-01-20,1
9252,234634,1234634,10000.0,2025-12-14,1
9253,234684,1234684,10000.0,2025-08-21,1
9254,234724,1234724,10000.0,2025-12-14,1
9255,234727,1234727,10000.0,2025-09-07,1
9256,234742,1234742,10000.0,2025-05-28,1
9257,234785,1234785,10000.0,2025-04-14,1
9258,234803,1234803,10000.0,2025-03-14,1
9259,234811,1234811,10000.0,2025-07-21,1
9260,234831,1234831,10000.0,2025-02-13,1
9261,234873,1234873,10000.0,2025-11-28,1
9262,234911,1234911,10000.0,2025-01-27,1
9263,234918,1234918,10000.0,2025-05-14,1
9264,234950,1234950,10000.0,2025-09-21,1
9265,235035,1235035,10000.0,2025-05-21,1
9266,235057,1235057,10000.0,2025-04-07,1
9267,235067,1235067,10000.0,2025-01-27,1
9268,235075,1235075,10000.0,2025-11-21,1
9269,235162,1235162,10000.0,2025-07-28,1
9270,235252,1235252,10000.0,2025-05-21,1
9271,235267,1235267,10000.0,2025-10-21,1
9272,235273,1235273,10000.0,2025-10-21,1
9273,235310,1235310,10000.0,2025-02-20,1
9274,235327,1235327,10000.0,2025-08-14,1
9275,235394,1235394,10000.0,2025-02-20,1
9276,235396,1235396,10000.0,2025-11-28,1
9277,235456,1235456,10000.0,2025-09-14,1
9278,235477,1235477,10000.0,2025-01-27,1
9279,235518,1235518,10000.0,2025-02-06,1
9280,235538,1235538,10000.0,2025-01-13,1
9281,235577,1235577,10000.0,2025-05-28,1
9282,235604,1235604,10000.0,2025-03-14,1
9283,235620,1235620,10000.0,2025-02-20,1
9284,235650,1235650,10000.0,2025-08-07,1
9285,235686,1235686,10000.0,2025-08-21,1
9286,235688,1235688,10000.0,2025-10-21,1
9287,235703,1235703,10000.0,2025-04-14,1
9288,235728,1235728,10000.0,2025-06-28,1
9289,235731,1235731,10000.0,2025-06-28,1
9290,235792,1235792,10000.0,2025-02-06,1
9291,235813,1235813,10000.0,2025-05-14,1
9292,235839,1235839,10000.0,2025-06-14,1
9293,235894,1235894,10000.0,2025-12-21,1
9294,235895,1235895,10000.0,2025-12-14,1
9295,235899,1235899,10000.0,2025-03-14,1
9296,235916,1235916,10000.0,2025-02-06,1
9297,236028,1236028,10000.0,2025-05-14,1
9298,236033,1236033,10000.0,2025-07-14,1
9299,236035,1236035,10000.0,2025-07-28,1
9300,236059,1236059,10000.0,2025-10-14,1
9301,236088,1236088,10000.0,2025-04-14,1
9302,236114,1236114,10000.0,2025-12-21,1
9303,236195,1236195,10000.0,2025-02-13,1
9304,236198,1236198,10000.0,2025-02-13,1
9305,236211,1236211,10000.0,2025-05-14,1
9306,236229,1236229,10000.0,2025-05-21,1
9307,236235,1236235,10000.0,2025-03-21,1
9308,236243,1236243,10000.0,2025-10-28,1
9309,236390,1236390,10000.0,2025-02-20,1
9310,236398,1236398,10000.0,2025-06-21,1
9311,236410,1236410,10000.0,2025-04-28,1
9312,236443,1236443,10000.0,2025-09-07,1
9313,236460,1236460,10000.0,2025-08-28,1
9314,236481,1236481,10000.0,2025-05-21,1
9315,236490,1236490,10000.0,2025-08-21,1
9316,236515,1236515,10000.0,2025-02-27,1
9317,236523,1236523,10000.0,2025-10-21,1
9318,236532,1236532,10000.0,2025-03-07,1
9319,236534,1236534,10000.0,2025-07-14,1
9320,236600,1236600,10000.0,2025-06-21,1
9321,236640,1236640,10000.0,2025-12-14,1
9322,236641,1236641,10000.0,2025-09-14,1
9323,236685,1236685,10000.0,2025-01-06,1
9324,236712,1236712,10000.0,2025-07-21,1
9325,236730,1236730,10000.0,2025-11-21,1
9326,236733,1236733,10000.0,2025-03-07,1
9327,236797,1236797,10000.0,2025-04-21,1
9328,236810,1236810,10000.0,2025-06-07,1
9329,236827,1236827,10000.0,2025-11-21,1
9330,236950,1236950,10000.0,2025-11-14,1
9331,236974,1236974,10000.0,2025-03-21,1
9332,237015,1237015,10000.0,2025-08-21,1
9333,237052,1237052,10000.0,2025-11-07,1
9334,237089,1237089,10000.0,2025-04-07,1
9335,237167,1237167,10000.0,2025-08-14,1
9336,237176,1237176,10000.0,2025-02-20,1
9337,237218,1237218,10000.0,2025-10-14,1
9338,237263,1237263,10000.0,2025-06-21,1
9339,237334,1237334,10000.0,2025-11-21,1
9340,237335,1237335,10000.0,2025-02-06,1
9341,237355,1237355,10000.0,2025-01-27,1
9342,237431,1237431,10000.0,2025-07-14,1
9343,237458,1237458,10000.0,2025-08-14,1
9344,237483,1237483,10000.0,2025-04-14,1
9345,237489,1237489,10000.0,2025-10-14,1
9346,237517,1237517,10000.0,2025-08-21,1
9347,237546,1237546,10000.0,2025-07-21,1
9348,237599,1237599,10000.0,2025-03-21,1
9349,237606,1237606,10000.0,2025-01-27,1
9350,237617,1237617,10000.0,2025-01-27,1
9351,237618,1237618,10000.0,2025-02-27,1
9352,237630,1237630,10000.0,2025-08-07,1
9353,237632,1237632,10000.0,2025-10-21,1
9354,237648,1237648,10000.0,2025-05-21,1
9355,237679,1237679,10000.0,2025-02-13,1
9356,237684,1237684,10000.0,2025-06-14,1
9357,237705,1237705,10000.0,2025-07-07,1
9358,237732,1237732,10000.0,2025-08-21,1
9359,237768,1237768,10000.0,2025-01-13,1
9360,237781,1237781,10000.0,2025-12-14,1
9361,237814,1237814,10000.0,2025-07-28,1
9362,237834,1237834,10000.0,2025-09-14,1
9363,237849,1237849,10000.0,2025-12-28,1
9364,237868,1237868,10000.0,2025-11-28,1
9365,237936,1237936,10000.0,2025-10-14,1
9366,237939,1237939,10000.0,2025-01-13,1
9367,237951,1237951,10000.0,2025-01-13,1
9368,237982,1237982,10000.0,2025-05-21,1
9369,237999,1237999,10000.0,2025-11-21,1
9370,238023,1238023,10000.0,2025-05-28,1
9371,238078,1238078,10000.0,2025-12-21,1
9372,238094,1238094,10000.0,2025-10-21,1
9373,238136,1238136,10000.0,2025-09-21,1
9374,238142,1238142,10000.0,2025-10-14,1
9375,238162,1238162,10000.0,2025-06-28,1
9376,238197,1238197,10000.0,2025-04-07,1
9377,238219,1238219,10000.0,2025-09-28,1
9378,238255,1238255,10000.0,2025-04-07,1
9379,238286,1238286,10000.0,2025-05-28,1
9380,238287,1238287,10000.0,2025-02-27,1
9381,238304,1238304,10000.0,2025-09-28,1
9382,238334,1238334,10000.0,2025-11-14,1
9383,238372,1238372,10000.0,2025-01-27,1
9384,238381,1238381,10000.0,2025-10-21,1
9385,238524,1238524,10000.0,2025-08-21,1
9386,238527,1238527,10000.0,2025-11-28,1
9387,238587,1238587,10000.0,2025-01-20,1
9388,238639,1238639,10000.0,2025-12-14,1
9389,238697,1238697,10000.0,2025-02-06,1
9390,238709,1238709,10000.0,2025-06-21,1
9391,238714,1238714,10000.0,2025-11-21,1
9392,238746,1238746,10000.0,2025-10-14,1
9393,238780,1238780,10000.0,2025-12-28,1
9394,238806,1238806,10000.0,2025-02-27,1
9395,238811,1238811,10000.0,2025-02-20,1
9396,238903,1238903,10000.0,2025-08-21,1
9397,238988,1238988,10000.0,2025-10-07,1
9398,239029,1239029,10000.0,2025-09-21,1
9399,239064,1239064,10000.0,2025-06-14,1
9400,239088,1239088,10000.0,2025-10-07,1
9401,239115,1239115,10000.0,2025-03-14,1
9402,239128,1239128,10000.0,2025-02-13,1
9403,239231,1239231,10000.0,2025-06-14,1
9404,239243,1239243,10000.0,2025-06-21,1
9405,239257,1239257,10000.0,2025-06-28,1
9406,239259,1239259,10000.0,2025-01-20,1
9407,239261,1239261,10000.0,2025-11-14,1
9408,239288,1239288,10000.0,2025-12-14,1
9409,239305,1239305,10000.0,2025-08-21,1
9410,239343,1239343,10000.0,2025-04-28,1
9411,239346,1239346,10000.0,2025-04-28,1
9412,239362,1239362,10000.0,2025-11-28,1
9413,239375,1239375,10000.0,2025-06-14,1
9414,239390,1239390,10000.0,2025-02-27,1
9415,239425,1239425,10000.0,2025-10-28,1
9416,239435,1239435,10000.0,2025-10-14,1
9417,239451,1239451,10000.0,2025-07-07,1
9418,239462,1239462,10000.0,2025-07-21,1
9419,239531,1239531,10000.0,2025-01-20,1
9420,239549,1239549,10000.0,2025-09-07,1
9421,239556,1239556,10000.0,2025-12-07,1
9422,239587,1239587,10000.0,2025-06-21,1
9423,239592,1239592,10000.0,2025-09-28,1
9424,239600,1239600,10000.0,2025-09-07,1
9425,239606,1239606,10000.0,2025-12-14,1
9426,239651,1239651,10000.0,2025-04-21,1
9427,239653,1239653,10000.0,2025-02-20,1
9428,239654,1239654,10000.0,2025-06-21,1
9429,239676,1239676,10000.0,2025-05-07,1
9430,239694,1239694,10000.0,2025-03-28,1
9431,239701,1239701,10000.0,2025-06-21,1
9432,239710,1239710,10000.0,2025-04-07,1
9433,239722,1239722,10000.0,2025-09-14,1
9434,239726,1239726,10000.0,2025-12-14,1
9435,239768,1239768,10000.0,2025-04-21,1
9436,239802,1239802,10000.0,2025-01-20,1
9437,239819,1239819,10000.0,2025-05-21,1
9438,239834,1239834,10000.0,2025-03-14,1
9439,239838,1239838,10000.0,2025-04-14,1
9440,239840,1239840,10000.0,2025-06-14,1
9441,239896,1239896,10000.0,2025-04-07,1
9442,239899,1239899,10000.0,2025-01-06,1
9443,239900,1239900,10000.0,2025-04-14,1
9444,239958,1239958,10000.0,2025-11-21,1
9445,239959,1239959,10000.0,2025-05-21,1
9446,239967,1239967,10000.0,2025-03-21,1
9447,239975,1239975,10000.0,2025-10-21,1
9448,239987,1239987,10000.0,2025-07-07,1
9449,239997,1239997,10000.0,2025-11-14,1
9450,240077,1240077,10000.0,2025-11-14,1
9451,240087,1240087,10000.0,2025-05-21,1
9452,240097,1240097,10000.0,2025-08-28,1
9453,240124,1240124,10000.0,2025-01-13,1
9454,240152,1240152,10000.0,2025-06-21,1
9455,240177,1240177,10000.0,2025-06-21,1
9456,240230,1240230,10000.0,2025-10-21,1
9457,240243,1240243,10000.0,2025-12-21,1
9458,240292,1240292,10000.0,2025-08-28,1
9459,240303,1240303,10000.0,2025-12-07,1
9460,240339,1240339,10000.0,2025-07-28,1
9461,240365,1240365,10000.0,2025-02-27,1
9462,240393,1240393,10000.0,2025-05-14,1
9463,240411,1240411,10000.0,2025-03-07,1
9464,240414,1240414,10000.0,2025-07-28,1
9465,240450,1240450,10000.0,2025-05-21,1
9466,240482,1240482,10000.0,2025-11-21,1
9467,240497,1240497,10000.0,2025-03-07,1
9468,240540,1240540,10000.0,2025-02-06,1
9469,240566,1240566,10000.0,2025-04-14,1
9470,240569,1240569,10000.0,2025-08-21,1
9471,240595,1240595,10000.0,2025-12-28,1
9472,240605,1240605,10000.0,2025-11-07,1
9473,240685,1240685,10000.0,2025-10-21,1
9474,240738,1240738,10000.0,2025-07-14,1
9475,240740,1240740,10000.0,2025-05-28,1
9476,240753,1240753,10000.0,2025-10-14,1
9477,240759,1240759,10000.0,2025-01-13,1
9478,240788,1240788,10000.0,2025-08-07,1
9479,240791,1240791,10000.0,2025-08-28,1
9480,240797,1240797,10000.0,2025-09-14,1
9481,240853,1240853,10000.0,2025-10-07,1
9482,240864,1240864,10000.0,2025-02-20,1
9483,240877,1240877,10000.0,2025-04-28,1
9484,240888,1240888,10000.0,2025-12-28,1
9485,240900,1240900,10000.0,2025-07-07,1
9486,240906,1240906,10000.0,2025-12-07,1
9487,240920,1240920,10000.0,2025-07-07,1
9488,240929,1240929,10000.0,2025-07-14,1
9489,240948,1240948,10000.0,2025-09-07,1
9490,240953,1240953,10000.0,2025-12-14,1
9491,240984,1240984,10000.0,2025-05-07,1
9492,240992,1240992,10000.0,2025-03-28,1
9493,240996,1240996,10000.0,2025-08-28,1
9494,241075,1241075,10000.0,2025-06-07,1
9495,241084,1241084,10000.0,2025-06-28,1
9496,241177,1241177,10000.0,2025-08-07,1
9497,241200,1241200,10000.0,2025-04-07,1
9498,241214,1241214,10000.0,2025-08-14,1
9499,241261,1241261,10000.0,2025-06-28,1
9500,241296,1241296,10000.0,2025-02-13,1
9501,241330,1241330,10000.0,2025-06-14,1
9502,241361,1241361,10000.0,2025-02-20,1
9503,241376,1241376,10000.0,2025-08-28,1
9504,241379,1241379,10000.0,2025-12-14,1
9505,241403,1241403,10000.0,2025-02-27,1
9506,241440,1241440,10000.0,2025-11-14,1
9507,241452,1241452,10000.0,2025-03-21,1
9508,241459,1241459,10000.0,2025-10-28,1
9509,241468,1241468,10000.0,2025-08-28,1
9510,241484,1241484,10000.0,2025-07-14,1
9511,241485,1241485,10000.0,2025-05-21,1
9512,241514,1241514,10000.0,2025-07-21,1
9513,241559,1241559,10000.0,2025-07-07,1
9514,241585,1241585,10000.0,2025-05-21,1
9515,241612,1241612,10000.0,2025-07-28,1
9516,241645,1241645,10000.0,2025-02-13,1
9517,241679,1241679,10000.0,2025-03-07,1
9518,241694,1241694,10000.0,2025-06-07,1
9519,241702,1241702,10000.0,2025-01-13,1
9520,241709,1241709,10000.0,2025-06-28,1
9521,241756,1241756,10000.0,2025-07-21,1
9522,241764,1241764,10000.0,2025-08-21,1
9523,241790,1241790,10000.0,2025-11-21,1
9524,241805,1241805,10000.0,2025-07-07,1
9525,241812,1241812,10000.0,2025-11-14,1
9526,241816,1241816,10000.0,2025-03-28,1
9527,241821,1241821,10000.0,2025-04-21,1
9528,241840,1241840,10000.0,2025-04-28,1
9529,241844,1241844,10000.0,2025-02-13,1
9530,241863,1241863,10000.0,2025-04-21,1
9531,241864,1241864,10000.0,2025-02-13,1
9532,241887,1241887,10000.0,2025-08-14,1
9533,241950,1241950,10000.0,2025-03-28,1
9534,242000,1242000,10000.0,2025-06-21,1
9535,242010,1242010,10000.0,2025-06-14,1
9536,242012,1242012,10000.0,2025-06-28,1
9537,242027,1242027,10000.0,2025-02-06,1
9538,242029,1242029,10000.0,2025-07-07,1
9539,242034,1242034,10000.0,2025-07-07,1
9540,242049,1242049,10000.0,2025-06-07,1
9541,242050,1242050,10000.0,2025-02-27,1
9542,242085,1242085,10000.0,2025-03-28,1
9543,242093,1242093,10000.0,2025-07-07,1
9544,242129,1242129,10000.0,2025-09-28,1
9545,242135,1242135,10000.0,2025-06-28,1
9546,242161,1242161,10000.0,2025-07-28,1
9547,242178,1242178,10000.0,2025-08-14,1
9548,242203,1242203,10000.0,2025-04-28,1
9549,242245,1242245,10000.0,2025-06-21,1
9550,242254,1242254,10000.0,2025-07-14,1
9551,242295,1242295,10000.0,2025-03-21,1
9552,242299,1242299,10000.0,2025-11-28,1
9553,242300,1242300,10000.0,2025-04-21,1
9554,242301,1242301,10000.0,2025-02-13,1
9555,242330,1242330,10000.0,2025-11-21,1
9556,242382,1242382,10000.0,2025-01-27,1
9557,242387,1242387,10000.0,2025-03-07,1
9558,242428,1242428,10000.0,2025-08-07,1
9559,242543,1242543,10000.0,2025-06-28,1
9560,242575,1242575,10000.0,2025-01-06,1
9561,242589,1242589,10000.0,2025-09-14,1
9562,242591,1242591,10000.0,2025-05-28,1
9563,242611,1242611,10000.0,2025-03-21,1
9564,242652,1242652,10000.0,2025-04-07,1
9565,242657,1242657,10000.0,2025-01-20,1
9566,242672,1242672,10000.0,2025-09-28,1
9567,242678,1242678,10000.0,2025-06-14,1
9568,242737,1242737,10000.0,2025-01-06,1
9569,242763,1242763,10000.0,2025-03-07,1
9570,242781,1242781,10000.0,2025-09-14,1
9571,242795,1242795,10000.0,2025-06-14,1
9572,242798,1242798,10000.0,2025-12-14,1
9573,242819,1242819,10000.0,2025-01-13,1
9574,242842,1242842,10000.0,2025-12-21,1
9575,242844,1242844,10000.0,2025-11-07,1
9576,242847,1242847,10000.0,2025-11-21,1
9577,242896,1242896,10000.0,2025-10-07,1
9578,242903,1242903,10000.0,2025-08-14,1
9579,242924,1242924,10000.0,2025-11-14,1
9580,242935,1242935,10000.0,2025-07-21,1
9581,242954,1242954,10000.0,2025-01-13,1
9582,242955,1242955,10000.0,2025-02-06,1
9583,242957,1242957,10000.0,2025-11-07,1
9584,242971,1242971,10000.0,2025-10-21,1
9585,242983,1242983,10000.0,2025-12-14,1
9586,242985,1242985,10000.0,2025-02-27,1
9587,243033,1243033,10000.0,2025-01-13,1
9588,243055,1243055,10000.0,2025-04-07,1
9589,243086,1243086,10000.0,2025-06-21,1
9590,243095,1243095,10000.0,2025-07-28,1
9591,243124,1243124,10000.0,2025-08-07,1
9592,243136,1243136,10000.0,2025-12-21,1
9593,243147,1243147,10000.0,2025-04-07,1
9594,243186,1243186,10000.0,2025-12-14,1
9595,243207,1243207,10000.0,2025-10-28,1
9596,243210,1243210,10000.0,2025-12-14,1
9597,243221,1243221,10000.0,2025-11-21,1
9598,243239,1243239,10000.0,2025-02-06,1
9599,243280,1243280,10000.0,2025-12-28,1
9600,243293,1243293,10000.0,2025-06-21,1
9601,243297,1243297,10000.0,2025-12-21,1
9602,243322,1243322,10000.0,2025-03-07,1
9603,243350,1243350,10000.0,2025-03-21,1
9604,243353,1243353,10000.0,2025-12-21,1
9605,243367,1243367,10000.0,2025-12-21,1
9606,243384,1243384,10000.0,2025-11-21,1
9607,243445,1243445,10000.0,2025-09-14,1
9608,243451,1243451,10000.0,2025-10-07,1
9609,243491,1243491,10000.0,2025-05-28,1
9610,243524,1243524,10000.0,2025-06-21,1
9611,243543,1243543,10000.0,2025-09-14,1
9612,243550,1243550,10000.0,2025-04-14,1
9613,243606,1243606,10000.0,2025-06-21,1
9614,243694,1243694,10000.0,2025-05-07,1
9615,243699,1243699,10000.0,2025-05-28,1
9616,243761,1243761,10000.0,2025-03-28,1
9617,243807,1243807,10000.0,2025-07-21,1
9618,243824,1243824,10000.0,2025-08-14,1
9619,243845,1243845,10000.0,2025-11-21,1
9620,243847,1243847,10000.0,2025-03-14,1
9621,243957,1243957,10000.0,2025-07-14,1
9622,244023,1244023,10000.0,2025-04-28,1
9623,244031,1244031,10000.0,2025-02-20,1
9624,244037,1244037,10000.0,2025-04-28,1
9625,244043,1244043,10000.0,2025-10-28,1
9626,244055,1244055,10000.0,2025-07-21,1
9627,244079,1244079,10000.0,2025-08-14,1
9628,244087,1244087,10000.0,2025-09-21,1
9629,244095,1244095,10000.0,2025-03-14,1
9630,244101,1244101,10000.0,2025-03-21,1
9631,244114,1244114,10000.0,2025-03-21,1
9632,244138,1244138,10000.0,2025-08-21,1
9633,244213,1244213,10000.0,2025-01-27,1
9634,244232,1244232,10000.0,2025-06-07,1
9635,244262,1244262,10000.0,2025-10-28,1
9636,244287,1244287,10000.0,2025-01-13,1
9637,244288,1244288,10000.0,2025-09-28,1
9638,244306,1244306,10000.0,2025-08-28,1
9639,244311,1244311,10000.0,2025-11-07,1
9640,244332,1244332,10000.0,2025-08-07,1
9641,244340,1244340,10000.0,2025-05-07,1
9642,244421,1244421,10000.0,2025-08-14,1
9643,244422,1244422,10000.0,2025-07-14,1
9644,244426,1244426,10000.0,2025-03-07,1
9645,244433,1244433,10000.0,2025-11-21,1
9646,244438,1244438,10000.0,2025-08-21,1
9647,244447,1244447,10000.0,2025-05-28,1
9648,244453,1244453,10000.0,2025-08-21,1
9649,244460,1244460,10000.0,2025-10-28,1
9650,244463,1244463,10000.0,2025-05-21,1
9651,244475,1244475,10000.0,2025-01-13,1
9652,244476,1244476,10000.0,2025-08-14,1
9653,244506,1244506,10000.0,2025-04-21,1
9654,244527,1244527,10000.0,2025-05-14,1
9655,244539,1244539,10000.0,2025-04-21,1
9656,244550,1244550,10000.0,2025-02-20,1
9657,244553,1244553,10000.0,2025-12-28,1
9658,244563,1244563,10000.0,2025-07-21,1
9659,244578,1244578,10000.0,2025-09-21,1
9660,244587,1244587,10000.0,2025-09-21,1
9661,244610,1244610,10000.0,2025-07-28,1
9662,244629,1244629,10000.0,2025-11-28,1
9663,244655,1244655,10000.0,2025-01-06,1
9664,244725,1244725,10000.0,2025-12-21,1
9665,244821,1244821,10000.0,2025-03-28,1
9666,244839,1244839,10000.0,2025-04-28,1
9667,244853,1244853,10000.0,2025-11-28,1
9668,244857,1244857,10000.0,2025-11-28,1
9669,244877,1244877,10000.0,2025-11-21,1
9670,244893,1244893,10000.0,2025-08-21,1
9671,244900,1244900,10000.0,2025-10-14,1
9672,244914,1244914,10000.0,2025-06-14,1
9673,244926,1244926,10000.0,2025-12-28,1
9674,244970,1244970,10000.0,2025-12-14,1
9675,244982,1244982,10000.0,2025-05-07,1
9676,245057,1245057,10000.0,2025-01-13,1
9677,245059,1245059,10000.0,2025-02-27,1
9678,245104,1245104,10000.0,2025-01-20,1
9679,245149,1245149,10000.0,2025-07-07,1
9680,245183,1245183,10000.0,2025-04-14,1
9681,245354,1245354,10000.0,2025-05-21,1
9682,245358,1245358,10000.0,2025-08-21,1
9683,245430,1245430,10000.0,2025-02-27,1
9684,245485,1245485,10000.0,2025-02-13,1
9685,245491,1245491,10000.0,2025-04-14,1
9686,245496,1245496,10000.0,2025-09-28,1
9687,245499,1245499,10000.0,2025-09-21,1
9688,245510,1245510,10000.0,2025-03-21,1
9689,245524,1245524,10000.0,2025-09-07,1
9690,245540,1245540,10000.0,2025-08-21,1
9691,245552,1245552,10000.0,2025-04-07,1
9692,245579,1245579,10000.0,2025-06-21,1
9693,245636,1245636,10000.0,2025-06-21,1
9694,245652,1245652,10000.0,2025-01-06,1
9695,245659,1245659,10000.0,2025-05-07,1
9696,245669,1245669,10000.0,2025-07-28,1
9697,245678,1245678,10000.0,2025-11-28,1
9698,245680,1245680,10000.0,2025-02-27,1
9699,245703,1245703,10000.0,2025-08-28,1
9700,245707,1245707,10000.0,2025-06-28,1
9701,245737,1245737,10000.0,2025-07-21,1
9702,245786,1245786,10000.0,2025-06-07,1
9703,245837,1245837,10000.0,2025-07-21,1
9704,245880,1245880,10000.0,2025-06-21,1
